AGLIM1
----------------
Ges   Stagno-Eutric Gleysol
Gev   Verti-Eutric Gleysol
Gf    Fluvic Gleysol
Gfm   Molli-Fluvic Gleysol
Gh    Humic Gleysol
Ghf   Fluvi-Humic Gleysol
Ghh   Histo-Humic Gleysol
Ght   Thioni-Humic Gleysol
Gi    Histic Gleysol
Gih   Humo-Histic Gleysol
Gl    Luvic Gleysol
Gls   Stagno-Luvic Gleysol
Gm    Mollic Gleysol
Gmc   Calcaro-Mollic Gleysol
Gmf   Fluvi-Mollic Gleysol
Gmv   Verti-Mollic Gleysol
Gs    Stagnic Gleysol
Gt    Thionic Gleysol
Gtz   Undefined code
Gx    Gelic Gleysol
H     Phaeozem
Hc    Calcaric Phaeozem
Hcb   Vermi-Calcaric Phaeozem
Hcf   Fluvi-Calcaric Phaeozem
Hcn   Alkalino-Calcaric Phaeozem
Hcs   Saline-Calcaric Phaeozem
Hg    Gleyic Phaeozem
Hgc   Calcaro-Gleyic Phaeozem
Hgf   Fluvi-Gleyic Phaeozem
Hgs   Stagno-Gleyic Phaeozem
Hgv   Verti-Gleyic Phaeozem
Hh    Haplic Phaeozem
Hhv   Verti-Haplic Phaeozem
Hl    Luvic Phaeozem
Hlv   Verti-Luvic Phaeozem
Ho    Orthic Phaeozem
I     Lithosol
Ic    Calcaric Lithosol
Ich   Humo-Calcaric Lithosol
Id    Dystric Lithosol
Ie    Eutric Lithosol
J     Fluvisol
Jc    Calcaric Fluvisol
Jcf   Fluvi-Calcaric Fluvisol
Jcg   Gleyo-Calcaric Fluvisol
Jd    Dystric Fluvisol
Jdf   Fluvi-Dystric Fluvisol
Jdg   Gleyo-Dystric Fluvisol
Je    Eutric Fluvisol
Jef   Fluvi-Eutric Fluvisol
Jeg   Gleyo-Eutric Fluvisol
Jm    Mollic Fluvisol
Jmg   Gleyo-Mollic Fluvisol
Jmv   Verti-Mollic Fluvisol
Jt    Thionic Fluvisol
K     Kastanozem
Kh    Haplic Kastanozem
Khb   Vermi-Haplic Kastanozem
Kk    Calcic Kastanozem
Kkb   Vermi-Calcic Kastanozem
Kkv   Verti-Calcic Kastanozem
Kl    Luvic Kastanozem
Ko    Orthic Kastanozem
L     Luvisol
La    Albic Luvisol
Lap   Plano-Albic Luvisol
Lc    Chromic Luvisol
Lcp   Plano-Chromic Luvisol
Lcr   Rhodo-Chromic Luvisol
Lcv   Verti-Chromic Luvisol
Ld    Dystric Luvisol
Ldg   Gleyo-Dystric Luvisol
Lf    Ferric Luvisol
Lg    Gleyic Luvisol
Lga   Albo-Gleyic Luvisol
Lgp   Plano-Gleyic Luvisol
Lgs   Stagno-Gleyic Luvisol
Lh    Humic Luvisol
Lk    Calcic Luvisol
Lkc   Chromo-Calcic Luvisol
Lkv   Verti-Calcic Luvisol
Lo    Orthic Luvisol
Lop   Plano-Orthic Luvisol
Lp    Plinthic Luvisol
Ls    Spodic Luvisol
Lv    Vertic Luvisol
Lvc   Chromo-Vertic Luvisol
Lvk   Calci-Vertic Luvisol
M     Greyzem
Mo    Orthic Greyzem
Nc    Cambic Nitosol
O     Histosol
Od    Dystric Histosol
Odp   Placi-Dystric Histosol
Oe    Eutric Histosol
Ox    Gelic Histosol
P     Podzol
Pf    Ferric Podzol
Pg    Gleyic Podzol
Pgh   Histo-Gleyic Podzol
Pgs   Stagno-Gleyic Podzol
Ph    Humic Podzol
Phf   Ferro-Humic Podzol
Pl    Leptic Podzol
Plh   Humo-Leptic Podzol
Po    Orthic Podzol
Pof   Ferro-Orthic Podzol
Poh   Humo-Orthic Podzol
Pol   Lepto-Orthic Podzol
Pp    Placic Podzol
Pph   Humo-Placic Podzol
Q     Arenosol
Qa    Albic Arenosol
Qc    Cambic Arenosol
Qcc   Calcaro-Cambic Arenosol
Qcd   Dystri-Cambic Arenosol
Qcg   Gleyo-Cambic Arenosol
Qcs   Spodo-Cambic Arenosol
Qh    Humic Arenosol
Ql    Luvic Arenosol
Qld   Dystri-Luvic Arenosol
Qlg   Gleyo-Luvic Arenosol
R     Regosol
Rc    Calcaric Regosol
Rd    Dystric Regosol
Rds   Undefined code
Re    Eutric Regosol
Rx    Gelic Regosol
S     Solonetz
Sg    Gleyic Solonetz
Sm    Mollic Solonetz
So    Orthic Solonetz
Sof   Fluvi-Orthic Solonetz
T     Andosol
Th    Humic Andosol
Tm    Mollic Andosol
To    Ochric Andosol
Tv    Vitric Andosol
U     Ranker
Ud    Dystric Ranker
Ul    Luvic Ranker
V     Vertisol
Vc    Chromic Vertisol
Vcc   Calcaro-Chromic Vertisol
Vg    Gleyic Vertisol
Vgs   Undefined code
Vp    Pellic Vertisol
Vpc   Calcaro-Pellic Vertisol
Vpg   Gleyo-Pellic Vertisol
Vpn   Sodi-Pellic Vertisol
W     Planosol
Wd    Dystric Planosol
Wdv   Verti-Dystric Planosol
We    Eutric Planosol
Wev   Verti-Eutric Planosol
Wh    Humic Planosol
Wm    Mollic Planosol
Ws    Solodic Planosol
X     Xerosol
Xk    Calcic Xerosol
Xl    Luvic Xerosol
Xy    Gypsic Xerosol
Z     Solonchak
Zg    Gleyic Solonchak
Zgf   Fluvi-Gleyic Solonchak
Zo    Orthic Solonchak
Zt    Takyric Solonchak
p     Plaggensol
111   Town
222   Soil disturbed by man
333   Water body
444   Marsh
555   Glacier
666   Rock outcrops
      No information
---------------------------------------------------------------------------
SOIL90
----------------
AC     Acrisol
ACf    Ferric Acrisol
ACg    Gleyic Acrisol
ACh    Haplic Acrisol
ACp    Plinthic Acrisol
ACu    Humic Acrisol
AL     Alisol
ALf    Ferric Alisol
ALg    Gleyic Alisol
ALh    Haplic Alisol
ALj    Stagnic Alisol
ALp    Plinthic Alisol
ALu    Humic Alisol
AN     Andosol
ANg    Gleyic Andosol
ANh    Haplic Andosol
ANi    Gelic Andosol
ANm    Mollic Andosol
ANu    Umbric Andosol
AR     Arenosol
ARa    Albic Arenosol
ARb    Cambic Arenosol
ARbs   ?-Cambic Arenosol
ARc    Calcaric Arenosol
ARcg   ?-Calcaric Arenosol
ARg    Gleyic Arenosol
ARh    Haplic Arenosol
ARl    Luvic Arenosol
ARo    Ferralic Arenosol
AT     Anthrosol
ATa    Aric Anthrosol
ATc    Cumulic Anthrosol
ATf    Fimic Anthrosol
ATu    Urbic Anthrosol
CH     Chernozem
CHb
CHe
CHg    Gleyic Chernozem
CHgs   ?-Gleyic Chernozem
CHh    Haplic Chernozem
CHha   ?-Haplic Chernozem
CHhv   ?-Haplic Chernozem
CHi
CHk    Calcic Chernozem
CHkb   ?-Calcic Chernozem
CHkc   ?-Calcic Chernozem
CHkv   ?-Calcic Chernozem
CHl    Luvic Chernozem
CHw    Glossic Chernozem
CL     Calcisol
CLh    Haplic Calcisol
CLl    Luvic Calcisol
CLp    Petric Calcisol
CM     Cambisol
CMa
CMc    Calcaric Cambisol
CMd    Dystric Cambisol
CMda   ?-Dystric Cambisol
CMdh   ?-Dystric Cambisol
CMds   ?-Dystric Cambisol
CMe    Eutric Cambisol
CMea   ?-Eutric Cambisol
CMec   ?-Eutric Cambisol
CMef   ?-Eutric Cambisol
CMep   ?-Eutric Cambisol
CMet   ?-Eutric Cambisol
CMev   ?-Eutric Cambisol
CMg    Gleyic Cambisol
CMh
CMi    Gelic Cambisol
CMj    Stagnic Cambisol
CMjd   ?-Stagnic Cambisol
CMjp   ?-Stagnic Cambisol
CMo    Ferralic Cambisol
CMu    Humic Cambisol
CMv    Vertic Cambisol
CMx    Chromic Cambisol
FL     Fluvisol
FLc    Calcaric Fluvisol
FLcf   ?-Calcaric Fluvisol
FLcg   ?-Calcaric Fluvisol
FLd    Dystric Fluvisol
FLe    Eutric Fluvisol
FLef   ?-Eutric Fluvisol
FLeg   ?-Eutric Fluvisol
FLhi   ?-
FLm    Mollic Fluvisol
FLs    Salic Fluvisol
FLt    Thionic Fluvisol
FLu    Umbric Fluvisol
FR     Ferralsol
FRg    Geric Ferralsol
FRh    Haplic Ferralsol
FRp    Plinthic Ferralsol
FRr    Rhodic Ferralsol
FRu    Humic Ferralsol
FRx    Xanthic Ferralsol
GL     Gleysol
GLa    Andic Gleysol
GLd    Dystric Gleysol
GLdh   ?-Dystric Gleysol
GLe    Eutric Gleysol
GLef   ?-Eutric Gleysol
GLh
GLi    Gelic Gleysol
GLk    Calcic Gleysol
GLm    Mollic Gleysol
GLme   ?-Mollic Gleysol
GLmf   ?-Mollic Gleysol
GLt    Thionic Gleysol
GLu    Umbric Gleysol
GMe
GR     Greyzem
GRg    Gleyic Greyzem
GRh    Haplic Greyzem
GY     Gypsisol
GYh    Haplic Gypsisol
GYk    Calcic Gypsisol
GYl    Luvic Gypsisol
GYp    Petric Gypsisol
HS     Histosol
HSf    Fibric Histosol
HSfd   ?-Fibric Histosol
HSi    Gelic Histosol
HSl    Folic Histosol
HSs    Terric Histosol
HSt    Thionic Histosol
KS     Kastanozem
KSh    Haplic Kastanozem
KSk    Calcic Kastanozem
KSkb   ?-Calcic Kastanozem
KSl    Luvic Kastanozem
KSy    Gypsic Kastanozem
LP     Leptosol
LPc
LPd    Dystric Leptosol
LPe    Eutric Leptosol
LPi    Gelic Leptosol
LPk    Rendzic Leptosol
LPm    Mollic Leptosol
LPq    Lithic Leptosol
LPqc   ?-Lithic Leptosol
LPqd   ?-Lithic Leptosol
LPqe   ?-Lithic Leptosol
LPr
LPu    Umbric Leptosol
LV     Luvisol
LVa    Albic Luvisol
LVaa   ?-Albic Luvisol
LVal   ?-Albic Luvisol
LVe
LVf    Ferric Luvisol
LVg    Gleyic Luvisol
LVh    Haplic Luvisol
LVhp   ?-Haplic Luvisol
LVj    Stagnic Luvisol
LVja   ?-Stagnic Luvisol
LVjp   ?-Stagnic Luvisol
LVk    Calcic Luvisol
LVo
LVv    Vertic Luvisol
LVx    Chromic Luvisol
LVxp   ?-Chromic Luvisol
LVxv   ?-Chromic Luvisol
LX     Lixisol
LXa    Albic Lixisol
LXf    Ferric Lixisol
LXg    Gleyic Lixisol
LXh    Haplic Lixisol
LXj    Stagnic Lixisol
LXp    Plinthic Lixisol
MGd
NT     Nitisol
NTh    Haplic Nitisol
NTr    Rhodic Nitisol
NTu    Humic Nitisol
PD     Podzoluvisol
PDd    Dystric Podzoluvisol
PDe    Eutric Podzoluvisol
PDg    Gleyic Podzoluvisol
PDi    Gelic Podzoluvisol
PDj    Stagnic Podzoluvisol
PFg
PH     Phaeozem
PHc    Calcaric Phaeozem
PHg    Gleyic Phaeozem
PHh    Haplic Phaeozem
PHhv   ?-Haplic Phaeozem
PHi
PHj    Stagnic Phaeozem
PHjv   ?-Stagnic Phaeozem
PHl    Luvic Phaeozem
PHlv   ?-Luvic Phaeozem
PL     Planosol
PLd    Dystric Planosol
PLe    Eutric Planosol
PLev   ?-Eutric Planosol
PLi    Gelic Planosol
PLm    Mollic Planosol
PLu    Umbric Planosol
PT     Plinthosol
PTa    Albic Plinthosol
PTd    Dystric Plinthosol
PTe    Eutric Plinthosol
PTu    Humic Plinthosol
PZ     Podzol
PZb    Cambic Podzol
PZc    Carbic Podzol
PZf    Ferric Podzol
PZg    Gleyic Podzol
PZh    Haplic Podzol
PZha   ?-Haplic Podzol
PZi    Gelic Podzol
RG     Regosol
RGc    Calcaric Regosol
RGd    Dystric Regosol
RGe    Eutric Regosol
RGep   ?-Eutric Regosol
RGi    Gelic Regosol
RGu    Umbric Regosol
RGy    Gypsic Regosol
Rge
SC     Solonchak
SCg    Gleyic Solonchak
SCh    Haplic Solonchak
SCi    Gelic Solonchak
SCk    Calcic Solonchak
SCm    Mollic Solonchak
SCn    Sodic Solonchak
SCy    Gypsic Solonchak
SN     Solonetz
SNg    Gleyic Solonetz
SNh    Haplic Solonetz
SNj    Stagnic Solonetz
SNk    Calcic Solonetz
SNm    Mollic Solonetz
SNy    Gypsic Solonetz
VR     Vertisol
VRd    Dystric Vertisol
VRe    Eutric Vertisol
VReg   ?-Eutric Vertisol
VRej   ?-Eutric Vertisol
VRen   ?-Eutric Vertisol
VRk    Calcic Vertisol
VRy    Gypsic Vertisol
1 11   Town
2 22   Soil disturbed by man
3 33   Water body
4 44   Marsh
5 55   Glacier
6 66   Rock outcrops
       No information
---------------------------------------------------------------------------
SOIL901
----------------
AC   Acrisol
AL   Alisol
AN   Andosol
AR   Arenosol
AT   Anthrosol
CH   Chernozem
CL   Calcisol
CM   Cambisol
FL   Fluvisol
FR   Ferralsol
GL   Gleysol
GR   Greyzem
GY   Gypsisol
HS   Histosol
KS   Kastanozem
LP   Leptosol
LV   Luvisol
LX   Lixisol
NT   Nitisol
PD   Podzoluvisol
PH   Phaeozem
PL   Planosol
PT   Plinthosol
PZ   Podzol
RG   Regosol
SC   Solonchak
SN   Solonetz
VR   Vertisol
1    Town
2    Soil disturbed by man
3    Water body
4    Marsh
5    Glacier
6    Rock outcrops
---------------------------------------------------------------------------
SOIL902
----------------
AC    Acrisol
ACf   Ferric Acrisol
ACg   Gleyic Acrisol
ACh   Haplic Acrisol
ACp   Plinthic Acrisol
ACu   Humic Acrisol
AL    Alisol
ALf   Ferric Alisol
ALg   Gleyic Alisol
ALh   Haplic Alisol
ALj   Stagnic Alisol
ALp   Plinthic Alisol
ALu   Humic Alisol
AN    Andosol
ANg   Gleyic Andosol
ANh   Haplic Andosol
ANi   Gelic Andosol
ANm   Mollic Andosol
ANu   Umbric Andosol
AR    Arenosol
ARa   Albic Arenosol
ARb   Cambic Arenosol
ARc   Calcaric Arenosol
ARg   Gleyic Arenosol
ARh   Haplic Arenosol
ARl   Luvic Arenosol
ARo   Ferralic Arenosol
AT    Anthrosol
ATa   Aric Anthrosol
ATc   Cumulic Anthrosol
ATf   Fimic Anthrosol
ATu   Urbic Anthrosol
CH    Chernozem
CHg   Gleyic Chernozem
CHh   Haplic Chernozem
CHk   Calcic Chernozem
CHl   Luvic Chernozem
CHw   Glossic Chernozem
CL    Calcisol
CLh   Haplic Calcisol
CLl   Luvic Calcisol
CLp   Petric Calcisol
CM    Cambisol
CMc   Calcaric Cambisol
CMd   Dystric Cambisol
CMe   Eutric Cambisol
CMg   Gleyic Cambisol
CMi   Gelic Cambisol
CMj   Stagnic Cambisol
CMo   Ferralic Cambisol
CMu   Humic Cambisol
CMv   Vertic Cambisol
CMx   Chromic Cambisol
FL    Fluvisol
FLc   Calcaric Fluvisol
FLd   Dystric Fluvisol
FLe   Eutric Fluvisol
FLm   Mollic Fluvisol
FLs   Salic Fluvisol
FLt   Thionic Fluvisol
FLu   Umbric Fluvisol
FR    Ferralsol
FRg   Geric Ferralsol
FRh   Haplic Ferralsol
FRp   Plinthic Ferralsol
FRr   Rhodic Ferralsol
FRu   Humic Ferralsol
FRx   Xanthic Ferralsol
GL    Gleysol
GLa   Andic Gleysol
GLd   Dystric Gleysol
GLe   Eutric Gleysol
GLi   Gelic Gleysol
GLk   Calcic Gleysol
GLm   Mollic Gleysol
GLt   Thionic Gleysol
GLu   Umbric Gleysol
GR    Greyzem
GRg   Gleyic Greyzem
GRh   Haplic Greyzem
GY    Gypsisol
GYh   Haplic Gypsisol
GYk   Calcic Gypsisol
GYl   Luvic Gypsisol
GYp   Petric Gypsisol
HS    Histosol
HSf   Fibric Histosol
HSi   Gelic Histosol
HSl   Folic Histosol
HSs   Terric Histosol
HSt   Thionic Histosol
KS    Kastanozem
KSh   Haplic Kastanozem
KSk   Calcic Kastanozem
KSl   Luvic Kastanozem
KSy   Gypsic Kastanozem
LP    Leptosol
LPd   Dystric Leptosol
LPe   Eutric Leptosol
LPi   Gelic Leptosol
LPk   Rendzic Leptosol
LPm   Mollic Leptosol
LPq   Lithic Leptosol
LPu   Umbric Leptosol
LV    Luvisol
LVa   Albic Luvisol
LVf   Ferric Luvisol
LVg   Gleyic Luvisol
LVh   Haplic Luvisol
LVj   Stagnic Luvisol
LVk   Calcic Luvisol
LVv   Vertic Luvisol
LVx   Chromic Luvisol
LX    Lixisol
LXa   Albic Lixisol
LXf   Ferric Lixisol
LXg   Gleyic Lixisol
LXh   Haplic Lixisol
LXj   Stagnic Lixisol
LXp   Plinthic Lixisol
NT    Nitisol
NTh   Haplic Nitisol
NTr   Rhodic Nitisol
NTu   Humic Nitisol
PD    Podzoluvisol
PDd   Dystric Podzoluvisol
PDe   Eutric Podzoluvisol
PDg   Gleyic Podzoluvisol
PDi   Gelic Podzoluvisol
PDj   Stagnic Podzoluvisol
PH    Phaeozem
PHc   Calcaric Phaeozem
PHg   Gleyic Phaeozem
PHh   Haplic Phaeozem
PHj   Stagnic Phaeozem
PHl   Luvic Phaeozem
PL    Planosol
PLd   Dystric Planosol
PLe   Eutric Planosol
PLi   Gelic Planosol
PLm   Mollic Planosol
PLu   Umbric Planosol
PT    Plinthosol
PTa   Albic Plinthosol
PTd   Dystric Plinthosol
PTe   Eutric Plinthosol
PTu   Humic Plinthosol
PZ    Podzol
PZb   Cambic Podzol
PZc   Carbic Podzol
PZf   Ferric Podzol
PZg   Gleyic Podzol
PZh   Haplic Podzol
PZi   Gelic Podzol
RG    Regosol
RGc   Calcaric Regosol
RGd   Dystric Regosol
RGe   Eutric Regosol
RGi   Gelic Regosol
RGu   Umbric Regosol
RGy   Gypsic Regosol
SC    Solonchak
SCg   Gleyic Solonchak
SCh   Haplic Solonchak
SCi   Gelic Solonchak
SCk   Calcic Solonchak
SCm   Mollic Solonchak
SCn   Sodic Solonchak
SCy   Gypsic Solonchak
SN    Solonetz
SNg   Gleyic Solonetz
SNh   Haplic Solonetz
SNj   Stagnic Solonetz
SNk   Calcic Solonetz
SNm   Mollic Solonetz
SNy   Gypsic Solonetz
VR    Vertisol
VRd   Dystric Vertisol
VRe   Eutric Vertisol
VRk   Calcic Vertisol
VRy   Gypsic Vertisol
1 1   Town
2 2   Soil disturbed by man
3 3   Water body
4 4   Marsh
5 5   Glacier
6 6   Rock outcrops
---------------------------------------------------------------------------
STU
----------------
      1   STU number 1
      2   STU number 2
   3876   STU number 3876
   3877   STU number 3877
---------------------------------------------------------------------------
TD1
----------------
0   No information
9   No mineral texture (Peat soils)
1   Coarse (18% < clay and > 65% sand)
2   Medium (18% < clay < 35% and >= 15% sand, or 18% <
    clay and 15% < sand < 65%)
3   Medium fine (< 35% clay and < 15% sand)
4   Fine (35% < clay < 60%)
5   Very fine (clay > 60 %)
---------------------------------------------------------------------------
TD2
----------------
0   No information
9   No mineral texture (Peat soils)
1   Coarse (18% < clay and > 65% sand)
2   Medium (18% < clay < 35% and >= 15% sand, or 18% <
    clay and 15% < sand < 65%)
3   Medium fine (< 35% clay and < 15% sand)
4   Fine (35% < clay < 60%)
5   Very fine (clay > 60 %)
---------------------------------------------------------------------------
TEXT-DEP-CHG
----------------
0   No information
1   Textural change between 20 and 40 cm depth
2   Textural change between 40 and 60 cm depth
3   Textural change between 60 and 80 cm depth
4   Textural change between 80 and 120 cm depth
5   No textural change between 20 and 120 cm depth
6   Textural change between 20 and 60 cm depth
7   Textural change between 60 and 120 cm depth
---------------------------------------------------------------------------
TEXT-SRF-DOM
----------------
0   No information
9   No mineral texture (Peat soils)
1   Coarse (18% < clay and > 65% sand)
2   Medium (18% < clay < 35% and >= 15% sand, or 18% <
    clay and 15% < sand < 65%)
3   Medium fine (< 35% clay and < 15% sand)
4   Fine (35% < clay < 60%)
5   Very fine (clay > 60 %)
---------------------------------------------------------------------------
TEXT-SRF-SEC
----------------
0   No information
9   No mineral texture (Peat soils)
1   Coarse (18% < clay and > 65% sand)
2   Medium (18% < clay < 35% and >= 15% sand, or 18% <
    clay and 15% < sand < 65%)
3   Medium fine (< 35% clay and < 15% sand)
4   Fine (35% < clay < 60%)
5   Very fine (clay > 60 %)
---------------------------------------------------------------------------
TEXT-SUB-DOM
----------------
0   No information
9   No mineral texture (Peat soils)
1   Coarse (18% < clay and > 65% sand)
2   Medium (18% < clay < 35% and >= 15% sand, or 18% <
    clay and 15% < sand < 65%)
3   Medium fine (< 35% clay and < 15% sand)
4   Fine (35% < clay < 60%)
5   Very fine (clay > 60 %)
---------------------------------------------------------------------------
TEXT-SUB-SEC
----------------
0   No information
9   No mineral texture (Peat soils)
1   Coarse (18% < clay and > 65% sand)
2   Medium (18% < clay < 35% and >= 15% sand, or 18% <
    clay and 15% < sand < 65%)
3   Medium fine (< 35% clay and < 15% sand)
4   Fine (35% < clay < 60%)
5   Very fine (clay > 60 %)
---------------------------------------------------------------------------
TEXT1
----------------
0   No information
9   No mineral texture (Peat soils)
1   Coarse (18% < clay and > 65% sand)
2   Medium (18% < clay < 35% and >= 15% sand, or 18% <
    clay and 15% < sand < 65%)
3   Medium fine (< 35% clay and < 15% sand)
4   Fine (35% < clay < 60%)
5   Very fine (clay > 60 %)
---------------------------------------------------------------------------
TEXT2
----------------
0   No information
9   No mineral texture (Peat soils)
1   Coarse (18% < clay and > 65% sand)
2   Medium (18% < clay < 35% and >= 15% sand, or 18% <
    clay and 15% < sand < 65%)
3   Medium fine (< 35% clay and < 15% sand)
4   Fine (35% < clay < 60%)
5   Very fine (clay > 60 %)
---------------------------------------------------------------------------
USE-DOM
----------------
 0   No information
 1   Pasture, grassland, grazing land
 2   Poplars
 3   Arable land, cereals
 4   Wasteland, shrub
 5   Forest, coppice
 6   Horticulture
 7   Vineyards
 8   Garrigue
 9   Bush, macchia
10   Moor
11   Halophile grassland
12   Arboriculture, orchard
13   Industrial crops
14   Rice
15   Cotton
16   Vegetables
17   Olive trees
18   Recreation
19   Extensive pasture, grazing, rough pasture
20   Dehesa (extensive pastoral system in forest parks
     in Spain)
21   Cultivos enarenados (artificial soils for orchards
     in SE Spain)
22   Wildlife refuge, land above timberline
---------------------------------------------------------------------------
USE-SEC
----------------
 0   No information
 1   Pasture, grassland, grazing land
 2   Poplars
 3   Arable land, cereals
 4   Wasteland, shrub
 5   Forest, coppice
 6   Horticulture
 7   Vineyards
 8   Garrigue
 9   Bush, macchia
10   Moor
11   Halophile grassland
12   Arboriculture, orchard
13   Industrial crops
14   Rice
15   Cotton
16   Vegetables
17   Olive trees
18   Recreation
19   Extensive pasture, grazing, rough pasture
20   Dehesa (extensive pastoral system in forest parks
     in Spain)
21   Cultivos enarenados (artificial soils for orchards
     in SE Spain)
22   Wildlife refuge, land above timberline
---------------------------------------------------------------------------
USE1
----------------
 0   No information
 1   Pasture, grassland, grazing land
 2   Poplars
 3   Arable land, cereals
 4   Wasteland, shrub
 5   Forest, coppice
 6   Horticulture
 7   Vineyards
 8   Garrigue
 9   Bush, macchia
10   Moor
11   Halophile grassland
12   Arboriculture, orchard
13   Industrial crops
14   Rice
15   Cotton
16   Vegetables
17   Olive trees
18   Recreation
19   Extensive pasture, grazing, rough pasture
20   Dehesa (extensive pastoral system in forest parks
     in Spain)
21   Cultivos enarenados (artificial soils for orchards
     in SE Spain)
22   Wildlife refuge, land above timberline
---------------------------------------------------------------------------
USE2
----------------
 0   No information
 1   Pasture, grassland, grazing land
 2   Poplars
 3   Arable land, cereals
 4   Wasteland, shrub
 5   Forest, coppice
 6   Horticulture
 7   Vineyards
 8   Garrigue
 9   Bush, macchia
10   Moor
11   Halophile grassland
12   Arboriculture, orchard
13   Industrial crops
14   Rice
15   Cotton
16   Vegetables
17   Olive trees
18   Recreation
19   Extensive pasture, grazing, rough pasture
20   Dehesa (extensive pastoral system in forest parks
     in Spain)
21   Cultivos enarenados (artificial soils for orchards
     in SE Spain)
22   Wildlife refuge, land above timberline
---------------------------------------------------------------------------
WM1
----------------
0   No information
1   Not applicable (no agriculture)
2   No water management system
3   A water management system exists to alleviate
    waterlogging (drainage)
4   A water management system exists to alleviate
    drought stress (irrigation)
5   A water management system exists to alleviate
    salinity (drainage)
6   A water management system exists to alleviate both
    waterlogging and drought stress
7   A water management system exists to alleviate both
    waterlogging and salinity
---------------------------------------------------------------------------
WM2
----------------
 0   No information
 1   Not applicable (no agriculture)
 2   No water management system
 3   Pumping
 4   Ditches
 5   Pipe under drainage (network of drain pipes)
 6   Mole drainage
 7   Deep loosening (subsoiling)
 8   'Bed' system (ridge-funow or steching)
 9   Flood irrigation (system of irrigation by
     controlled flooding as for rice)
10   Overhead sprinkler (system of irrigation by
     sprinkling)
11   Trickle irrigation
---------------------------------------------------------------------------
WR
----------------
0   No information
1   Not wet within 80 cm for over 3 months, nor wet
    within 40 cm for over 1 month
2   Wet within 80 cm for 3 to 6 months, but not wet
    within 40 cm for over 1 month
3   Wet within 80 cm for over 6 months, but not wet
    within 40 cm for over 11 months
4   Wet within 40 cm depth for over 11 months
---------------------------------------------------------------------------
WRB-ADJ1
----------------
II   Lamellic
Iv   Luvic
Ix   Lixic
ab   Albic
ac   Acric
ad   Aridic
ae   Aceric
ah   Anthropic
ai   Aric
al   Alic
am   Anthric
an   Andic
ao   Acroxic
ap   Abruptic
aq   Anthraquic
ar   Arenic
au   Alumic
ax   Alcalic
az   Arzic
ca   Calcaric
cb   Carbic
cc   Calcic
ch   Chernic
cl   Chloridic
cn   Carbonatic
cr   Chromic
ct   Cutanic
cy   Cryic
dn   Densic
du   Duric
dy   Dystric
es   Eutrisilic
et   Entic
eu   Eutric
fg   Fragic
fi   Fibric
fl   Ferralic
fo   Folic
fr   Ferric
fu   Fulvic
fv   Fluvic
ga   Garbic
gc   Glacic
ge   Gelic
gi   Gibbsic
gl   Gleyic
gm   Grumic
gp   Gypsiric
gr   Geric
gs   Glossic
gt   Gelistagnic
gy   Gypsic
gz   Greyic
ha   Haplic
hg   Hydragric
hi   Histic
hk   Hyperskeletic
ht   Hortic
hu   Humic
hy   Hydric
ir   Irragric
le   Leptic
li   Lithic
me   Melanic
mg   Magnesic
mo   Mollic
ms   Mesotrophic
mz   Mazic
na   Natric
ni   Nitic
oa   Oxyaquic
oh   Ochric
om   Ombric
or   Orthic
pa   Plaggic
pc   Petrocalcic
pd   Petroduric
pe   Pellic
pf   Profondic
pg   Petrogypsic
ph   Pachic
pi   Placic
pl   Plinthic
pn   Planic
po   Posic
pp   Petroplinthic
pr   Protic
ps   Petrosalic
pt   Petric
rd   Reductic
rg   Regic
rh   Rheic
ro   Rhodic
rp   Ruptic
rs   Rustic
ru   Rubic
rz   Rendzic
sa   Sapric
sd   Spodic
si   Silic
sk   Skeletic
sl   Siltic
so   Sodic
sp   Spolic
st   Stagnic
su   Sulphatic
sz   Salic
tf   Tephric
ti   Thionic
tr   Terric
tu   Turbic
tx   Toxic
ty   Takyric
ub   Urbic
um   Umbric
vi   Vitric
vm   Vermic
vr   Vertic
vt   Vetic
xa   Xanthic
ye   Yermic
1    Town
2    Soil disturbed by man
3    Water body
4    Marsh
5    Glacier
6    Rock outcrops
---------------------------------------------------------------------------
WRB-ADJ2
----------------
II   Lamellic
Iv   Luvic
Ix   Lixic
ab   Albic
ac   Acric
ad   Aridic
ae   Aceric
ah   Anthropic
ai   Aric
al   Alic
am   Anthric
an   Andic
ao   Acroxic
ap   Abruptic
aq   Anthraquic
ar   Arenic
au   Alumic
ax   Alcalic
az   Arzic
ca   Calcaric
cb   Carbic
cc   Calcic
ch   Chernic
cl   Chloridic
cn   Carbonatic
cr   Chromic
ct   Cutanic
cy   Cryic
dn   Densic
du   Duric
dy   Dystric
es   Eutrisilic
et   Entic
eu   Eutric
fg   Fragic
fi   Fibric
fl   Ferralic
fo   Folic
fr   Ferric
fu   Fulvic
fv   Fluvic
ga   Garbic
gc   Glacic
ge   Gelic
gi   Gibbsic
gl   Gleyic
gm   Grumic
gp   Gypsiric
gr   Geric
gs   Glossic
gt   Gelistagnic
gy   Gypsic
gz   Greyic
ha   Haplic
hg   Hydragric
hi   Histic
hk   Hyperskeletic
ht   Hortic
hu   Humic
hy   Hydric
ir   Irragric
le   Leptic
li   Lithic
me   Melanic
mg   Magnesic
mo   Mollic
ms   Mesotrophic
mz   Mazic
na   Natric
ni   Nitic
