ProjectName,Scenario,Watershed,Total contributing area to outlet (ha),Precipitation (m^3/yr),Precipitation per area (mm/yr),Stream discharge (m^3/yr),Stream discharge per area (mm/yr),Total hillslope soil loss (tonne/yr),Total hillslope soil loss per area (kg/ha/yr),Total channel soil loss (tonne/yr),Total channel soil loss per area (kg/ha/yr),Sediment discharge (tonne/yr),Sediment discharge per area (kg/ha/yr),Sediment delivery ratio for watershed,Phosphorus discharge (kg/yr),Phosphorus discharge per area (kg/ha/yr),Particle Fraction Under 0.016 mm,Sediment Yield of Particles Under 0.016 mm (tonne/yr),Sediment Yield of Particles Under 0.016 mm per area (kg/ha/yr)
lt_202010_51_Rubicon_Creek_1_LowSev,LowSev,51_Rubicon_Creek_1,386.61,3920251.0,1014.0066216600709,2562886.0,662.9124957967978,221.2,572.1528154988231,90.8,234.8620056387574,300.2,776.4931067484027,0.962,342.6,0.8861643516722278,0.08940000000000001,26.837880000000002,69.4184837433072
lt_202010_51_Rubicon_Creek_1_ModSev,ModSev,51_Rubicon_Creek_1,386.61,3920251.0,1014.0066216600709,2705309.0,699.7514290887458,1022.1,2643.7495150151312,95.4,246.76030107860635,891.9,2306.9760223481026,0.798,994.1,2.571325107989964,0.0728,64.93032,167.94785442694186
lt_202010_51_Rubicon_Creek_1_PrescFire,PrescFire,51_Rubicon_Creek_1,386.61,3920251.0,1014.0066216600709,2452024.0,634.2370864695688,114.3,295.64677582059437,88.3,228.39554072579602,202.6,524.0423165463905,1.0,234.6,0.6068130674322961,0.1076,21.79976,56.3869532603916
lt_202010_51_Rubicon_Creek_1_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,51_Rubicon_Creek_1,386.61,3920251.0,1014.0066216600709,2624356.0,678.8122397247872,254.9,659.3207625255425,91.6,236.93127441090505,335.1,866.7649569333437,0.967,381.3,0.98626522852487,0.09390000000000001,31.465890000000005,81.38922945604098
lt_202010_51_Rubicon_Creek_1_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,51_Rubicon_Creek_1,386.61,4017089.0,1039.0546028297251,2551333.0,659.9242130312201,435.9,1127.4928222239466,79.9,206.66821861824576,508.7,1315.796280489382,0.986,576.8,1.4919427847184499,0.0867,44.10429,114.07953751842942
lt_202010_51_Rubicon_Creek_1_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,51_Rubicon_Creek_1,386.61,3920251.0,1014.0066216600709,2620043.0,677.6966451980031,258.1,667.5978376141331,91.8,237.44859160394194,338.6,875.8180078114896,0.968,385.1,0.9960942551925713,0.09490000000000001,32.133140000000004,83.11512894131037
lt_202010_51_Rubicon_Creek_1_Thinn85,Thinn85,51_Rubicon_Creek_1,386.61,3920251.0,1014.0066216600709,2512902.0,649.9837045084194,123.1,318.40873231421847,90.0,232.79273686660974,199.6,516.2825586508368,0.936,231.6,0.5990533095367424,0.1134,22.63464,58.54644215100488
lt_202010_51_Rubicon_Creek_1_Thinn93,Thinn93,51_Rubicon_Creek_1,386.61,3920251.0,1014.0066216600709,2512378.0,649.8481674038437,118.9,307.5450712604433,90.0,232.79273686660974,195.5,505.6775561935801,0.935,227.1,0.5874136726934119,0.11570000000000001,22.61935,58.50689325159722
lt_202010_51_Rubicon_Creek_1_Thinn96,Thinn96,51_Rubicon_Creek_1,386.61,3920251.0,1014.0066216600709,2512199.0,649.8018675150669,117.6,304.1825095057034,90.0,232.79273686660974,194.1,502.0563358423217,0.935,251.1,0.6494917358578411,0.11600000000000002,22.515600000000003,58.23853495770933
lt_202010_51_Rubicon_Creek_2_CurCond,CurCond,51_Rubicon_Creek_2,294.68,3088980.0,1048.2489480114023,1869862.0,634.5398398262522,12.4,42.07954391204018,84.5,286.751730690919,97.3,330.188679245283,1.005,116.0,0.3936473462739242,0.1733,16.862090000000002,57.22169811320756
lt_202010_51_Rubicon_Creek_2_HighSev,HighSev,51_Rubicon_Creek_2,294.68,3088980.0,1048.2489480114023,2352170.0,798.2116193837383,2429.7,8245.215148635809,102.4,347.49558843491246,2423.6,8224.51472784037,0.957,2677.2,9.085109271073707,0.0731,177.16516,601.2120266051309
lt_202010_51_Rubicon_Creek_2_LowSev,LowSev,51_Rubicon_Creek_2,294.68,3088980.0,1048.2489480114023,2108795.0,715.6220306773449,86.2,292.52070042079544,90.9,308.470204968101,177.3,601.6696077100584,1.001,205.1,0.6960092303515678,0.1255,22.251150000000003,75.50953576761233
lt_202010_51_Rubicon_Creek_2_ModSev,ModSev,51_Rubicon_Creek_2,294.68,3088980.0,1048.2489480114023,2229071.0,756.4378308673815,624.3,2118.569295506991,95.7,324.7590606759875,718.0,2436.5413329713588,0.997,800.5,2.7165060404506582,0.08000000000000002,57.44000000000001,194.92330663770875
lt_202010_51_Rubicon_Creek_2_PrescFire,PrescFire,51_Rubicon_Creek_2,294.68,3088980.0,1048.2489480114023,2016401.0,684.2680195466269,44.6,151.35061761911226,88.1,298.96837247183385,133.2,452.0157458938509,1.004,156.2,0.5300665128274739,0.1462,19.47384,66.08470204968101
lt_202010_51_Rubicon_Creek_2_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,51_Rubicon_Creek_2,294.68,3088980.0,1048.2489480114023,2139882.0,726.1714402063255,113.6,385.502918419981,91.1,309.1489072892629,205.4,697.0272838333107,1.003,236.2,0.8015474412922492,0.1261,25.90094,87.89514049138047
lt_202010_51_Rubicon_Creek_2_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,51_Rubicon_Creek_2,294.68,3061942.0,1039.073571331614,1942177.0,659.080019003665,246.8,837.5186643138319,75.0,254.5133704357269,322.5,1094.4074928736256,1.002,364.9,1.2382923849599565,0.10719999999999999,34.571999999999996,117.32048323605264
lt_202010_51_Rubicon_Creek_2_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,51_Rubicon_Creek_2,294.68,3088980.0,1048.2489480114023,2137664.0,725.4187593321569,113.7,385.84226958056195,91.1,309.1489072892629,205.5,697.3666349938917,1.004,236.3,0.8018867924528302,0.1261,25.913549999999997,87.93793267272973
lt_202010_51_Rubicon_Creek_2_Thinn85,Thinn85,51_Rubicon_Creek_2,294.68,3088980.0,1048.2489480114023,2074581.0,704.0114700692276,21.3,72.28179720374644,90.6,307.4521514863581,112.5,381.7700556535903,1.005,133.7,0.45371250169675575,0.1648,18.54,62.915705171711686
lt_202010_51_Rubicon_Creek_2_Thinn93,Thinn93,51_Rubicon_Creek_2,294.68,3088980.0,1048.2489480114023,2073982.0,703.8081987240396,18.8,63.798018189222205,90.6,307.4521514863581,109.9,372.9469254784851,1.004,130.8,0.4438713180399077,0.1674,18.39726,62.4313153250984
lt_202010_51_Rubicon_Creek_2_Thinn96,Thinn96,51_Rubicon_Creek_2,294.68,3088980.0,1048.2489480114023,2073848.0,703.7627256685217,18.0,61.083208904574455,90.5,307.11280032577713,109.1,370.2321161938374,1.005,129.9,0.440817157594679,0.1674,18.26334,61.97685625084838
lt_202010_52_Paradise_Flat_CurCond,CurCond,52_Paradise_Flat,149.31,1560472.0,1045.1222289196974,888380.0,594.9902886611748,5.9,39.51510280624205,25.0,167.4368762976358,31.0,207.6217266090684,1.002,38.4,0.25718304199316855,0.16160000000000002,5.009600000000001,33.55167102002545
lt_202010_52_Paradise_Flat_HighSev,HighSev,52_Paradise_Flat,149.31,1560472.0,1045.1222289196974,1149750.0,770.042194092827,2072.1,13877.838055053244,32.7,219.00743419730765,700.4,4690.911526354565,0.333,776.1,5.197910387783805,0.15150000000000002,106.11060000000002,710.6730962427166
lt_202010_52_Paradise_Flat_LowSev,LowSev,52_Paradise_Flat,149.31,1560472.0,1045.1222289196974,1030699.0,690.3080838523877,104.2,697.876900408546,28.7,192.21753398968588,120.3,805.7062487442234,0.905,137.4,0.9202330721318064,0.08230000000000001,9.90069,66.3096242716496
lt_202010_52_Paradise_Flat_ModSev,ModSev,52_Paradise_Flat,149.31,1560472.0,1045.1222289196974,1097408.0,734.9862701761436,621.4,4161.810997254035,30.8,206.2822315986873,368.3,2466.68006161677,0.565,410.4,2.748643761301989,0.09840000000000002,36.24072000000001,242.72131806309028
lt_202010_52_Paradise_Flat_PrescFire,PrescFire,52_Paradise_Flat,149.31,1560472.0,1045.1222289196974,976933.0,654.2984394883129,58.0,388.453553010515,27.2,182.17132141182773,83.3,557.8996718237224,0.977,96.5,0.6463063425088742,0.09160000000000001,7.630280000000001,51.10360993905298
lt_202010_52_Paradise_Flat_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,52_Paradise_Flat,149.31,1560472.0,1045.1222289196974,1059739.0,709.757551403121,145.0,971.1338825262876,29.3,196.23601902082913,158.1,1058.8708057062488,0.907,179.1,1.1995177817962628,0.0981,15.50961,103.875226039783
lt_202010_52_Paradise_Flat_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,52_Paradise_Flat,149.31,1551431.0,1039.0670417252695,990347.0,663.2824325229388,198.6,1330.1185453084188,25.6,171.45536132877905,204.9,1372.312638135423,0.914,230.3,1.542428504453821,0.08360000000000001,17.129640000000002,114.72533654812138
lt_202010_52_Paradise_Flat_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,52_Paradise_Flat,149.31,1560472.0,1045.1222289196974,1058282.0,708.7817292880584,119.4,799.6785211975085,29.3,196.23601902082913,137.5,920.9028196369968,0.925,156.4,1.0474850981180095,0.0878,12.0725,80.85526756412833
lt_202010_52_Paradise_Flat_Thinn85,Thinn85,52_Paradise_Flat,149.31,1560472.0,1045.1222289196974,1013057.0,678.4923983658161,16.4,109.83859085124908,28.7,192.21753398968588,45.3,303.39561985131604,1.004,54.7,0.36635188533922713,0.1373,6.21969,41.65621860558569
lt_202010_52_Paradise_Flat_Thinn93,Thinn93,52_Paradise_Flat,149.31,1560472.0,1045.1222289196974,1012640.0,678.2131136561517,13.3,89.07641819034224,28.7,192.21753398968588,42.1,281.96369968521867,1.004,51.3,0.3435804701627486,0.1432,6.02872,40.377201794923316
lt_202010_52_Paradise_Flat_Thinn96,Thinn96,52_Paradise_Flat,149.31,1560472.0,1045.1222289196974,1012459.0,678.0918893577121,12.3,82.37894313843681,28.7,192.21753398968588,41.1,275.26622463331324,1.004,50.2,0.3362132476056527,0.14550000000000002,5.980050000000001,40.05123568414708
lt_202010_53_Lonely_Gulch_CurCond,CurCond,53_Lonely_Gulch,246.11,2811728.0,1142.4680021128763,1799109.0,731.0182438746901,2.6,10.564381780504652,92.8,377.0671650887814,95.6,388.44419162163257,1.002,113.8,0.4623948640851651,0.1882,17.99192,73.10519686319125
lt_202010_53_Lonely_Gulch_HighSev,HighSev,53_Lonely_Gulch,246.11,2811728.0,1142.4680021128763,2146461.0,872.1551338832229,2496.1,10142.21283166064,112.7,457.9253179472593,2615.0,10625.330136930641,1.002,2886.8,11.72971435536955,0.06480000000000001,169.45200000000003,688.5213928731056
lt_202010_53_Lonely_Gulch_LowSev,LowSev,53_Lonely_Gulch,246.11,2811728.0,1142.4680021128763,1959311.0,796.1119011823981,54.8,222.6646621429442,102.2,415.2614684490675,159.2,646.8652228678233,1.014,184.7,0.7504774287920035,0.1389,22.112879999999997,89.84957945634065
lt_202010_53_Lonely_Gulch_ModSev,ModSev,53_Lonely_Gulch,246.11,2811728.0,1142.4680021128763,2065150.0,839.1166551541993,693.8,2819.064645890049,108.1,439.2344886432896,872.0,3543.131120230791,1.087,969.3,3.9384827922473686,0.06080000000000001,53.01760000000001,215.42237211003211
lt_202010_53_Lonely_Gulch_PrescFire,PrescFire,53_Lonely_Gulch,246.11,2811728.0,1142.4680021128763,1894101.0,769.6156190321401,35.9,145.86973304619886,98.5,400.227540530657,137.6,559.0995896144001,1.024,160.5,0.6521474137580756,0.1491,20.51616,83.36174881150704
lt_202010_53_Lonely_Gulch_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,53_Lonely_Gulch,246.11,2811728.0,1142.4680021128763,1992871.0,809.7480801267726,76.4,310.43029539636746,103.4,420.13733696314654,182.3,740.7256917638454,1.014,210.2,0.8540896347161837,0.1346,24.537580000000002,99.7016781114136
lt_202010_53_Lonely_Gulch_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,53_Lonely_Gulch,246.11,2667882.0,1084.0201535898582,1796391.0,729.9138596562512,188.7,766.7303238389337,89.6,364.0648490512372,277.7,1128.3572386331314,0.998,128623.9,522.6276868067124,0.1087,30.18599,122.6524318394214
lt_202010_53_Lonely_Gulch_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,53_Lonely_Gulch,246.11,2811728.0,1142.4680021128763,1994214.0,810.2937710779732,76.4,310.43029539636746,103.5,420.5436593393198,182.4,741.1320141400187,1.014,210.3,0.854495957092357,0.1346,24.55104,99.75636910324651
lt_202010_53_Lonely_Gulch_Thinn85,Thinn85,53_Lonely_Gulch,246.11,2811728.0,1142.4680021128763,1953390.0,793.7060663930763,13.5,54.85352078338954,102.5,416.48043557758723,117.3,476.6161472512291,1.012,138.5,0.5627564909999594,0.1721,20.18733,82.02563894193652
lt_202010_53_Lonely_Gulch_Thinn93,Thinn93,53_Lonely_Gulch,246.11,2811728.0,1142.4680021128763,1951982.0,793.1339644874244,10.0,40.632237617325586,102.4,416.074113201414,113.4,460.7695745804721,1.009,134.3,0.5456909512006827,0.1767,20.03778,81.41798382836943
lt_202010_53_Lonely_Gulch_Thinn96,Thinn96,53_Lonely_Gulch,246.11,2811728.0,1142.4680021128763,1951213.0,792.8215025801471,9.0,36.56901385559303,102.4,416.074113201414,112.2,455.89370606639307,1.008,132.8,0.5395961155580838,0.178,19.9716,81.14907967981796
lt_202010_54_Sierra_Creek_CurCond,CurCond,54_Sierra_Creek,211.27,2274107.0,1076.3984474842619,1447925.0,685.343399441473,6.1,28.8730061059308,25.9,122.59194395796847,31.4,148.62498225020116,0.979,41.7,0.19737776305201873,0.1772,5.56408,26.336346854735645
lt_202010_54_Sierra_Creek_HighSev,HighSev,54_Sierra_Creek,211.27,2274107.0,1076.3984474842619,1678618.0,794.5368485823827,679.0,3213.8969091683625,30.8,145.78501443650305,643.6,3046.338808160174,0.907,716.3,3.390448241586595,0.12079999999999999,77.74687999999999,367.997728025749
lt_202010_54_Sierra_Creek_LowSev,LowSev,54_Sierra_Creek,211.27,2274107.0,1076.3984474842619,1537314.0,727.6537132579164,43.7,206.84432243101244,27.6,130.63851943011312,67.5,319.4963790410375,0.946,82.0,0.38812893453874187,0.1418,9.5715,45.30458654801912
lt_202010_54_Sierra_Creek_ModSev,ModSev,54_Sierra_Creek,211.27,2274107.0,1076.3984474842619,1612724.0,763.3473753964122,194.9,922.5162114829365,29.6,140.10507880910683,204.2,966.5357125952572,0.909,232.6,1.1009608557769677,0.1216,24.83072,117.53074265158328
lt_202010_54_Sierra_Creek_PrescFire,PrescFire,54_Sierra_Creek,211.27,2274107.0,1076.3984474842619,1497577.0,708.8450797557628,23.7,112.1787286410754,26.8,126.85189567851563,49.9,236.19065650589292,0.987,62.6,0.296303308562503,0.14950000000000002,7.460050000000001,35.310503147630996
lt_202010_54_Sierra_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,54_Sierra_Creek,211.27,2274107.0,1076.3984474842619,1610382.0,762.238841293132,199.7,945.2359539925213,29.5,139.63175084015714,209.0,989.2554551048421,0.912,237.8,1.1255739101623514,0.1206,25.2054,119.30420788564396
lt_202010_54_Sierra_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,54_Sierra_Creek,211.27,2290191.0,1084.0114545368485,1566268.0,741.3584512708856,376.8,1783.499787002414,27.2,128.7452075543144,366.2,1733.3270222937472,0.906,416.1,1.9695176787996402,0.1197,43.83414,207.47924456856154
lt_202010_54_Sierra_Creek_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,54_Sierra_Creek,211.27,2274107.0,1076.3984474842619,1609477.0,761.8104794812325,194.4,920.149571638188,29.6,140.10507880910683,203.6,963.6957447815591,0.909,232.0,1.0981208879632698,0.1216,24.757759999999998,117.18540256543758
lt_202010_54_Sierra_Creek_Thinn85,Thinn85,54_Sierra_Creek,211.27,2274107.0,1076.3984474842619,1535687.0,726.8836086524353,9.5,44.9661570502201,28.2,133.47848724381123,36.9,174.65802054243383,0.98,48.2,0.22814408103374828,0.17160000000000003,6.332040000000001,29.971316325081652
lt_202010_54_Sierra_Creek_Thinn93,Thinn93,54_Sierra_Creek,211.27,2274107.0,1076.3984474842619,1534775.0,726.4519335447532,8.8,41.6528612675723,28.1,133.00515927486154,36.4,172.2913806976854,0.984,47.6,0.22530411322005017,0.1726,6.28264,29.7374923084205
lt_202010_54_Sierra_Creek_Thinn96,Thinn96,54_Sierra_Creek,211.27,2274107.0,1076.3984474842619,1534236.0,726.1968097694893,8.6,40.706205329672926,28.1,133.00515927486154,36.1,170.87139679083637,0.984,47.3,0.2238841293132011,0.1726,6.230860000000001,29.49240308609836
lt_202010_55_Meeks_Creek_CurCond,CurCond,55_Meeks_Creek,1979.62,24562307.0,1240.758680958972,16245811.0,820.6530041119003,271.8,137.29907760075167,712.3,359.816530445237,377.1,190.49110435336075,0.383,488.6,0.24681504531172652,0.3257,122.82147,62.042952687889596
lt_202010_55_Meeks_Creek_HighSev,HighSev,55_Meeks_Creek,1979.62,24562307.0,1240.758680958972,18543887.0,936.7397278265526,8591.8,4340.125882745174,814.6,411.4931148402219,656.2,331.47775835766464,0.07,810.4,0.409371495539548,0.4204,275.86648,139.3532496135622
lt_202010_55_Meeks_Creek_LowSev,LowSev,55_Meeks_Creek,1979.62,24562307.0,1240.758680958972,17069167.0,862.2446227053676,514.6,259.9488790778028,745.6,376.6379406148655,410.5,207.36302926824342,0.326,529.9,0.2676776351016862,0.32630000000000003,133.94615000000002,67.66255645022784
lt_202010_55_Meeks_Creek_ModSev,ModSev,55_Meeks_Creek,1979.62,24562307.0,1240.758680958972,17762492.0,897.2677584586941,1910.2,964.9326638445763,775.4,391.6913347005991,459.8,232.2667986785343,0.171,587.2,0.29662258413230824,0.3438,158.07924,79.85332538568008
lt_202010_55_Meeks_Creek_PrescFire,PrescFire,55_Meeks_Creek,1979.62,24562307.0,1240.758680958972,16692321.0,843.2083430153261,313.9,158.56578535274448,729.0,368.2524929026783,391.2,197.61368343419446,0.375,550.8,0.27823521685980135,0.3257,127.41384,64.36277669451714
lt_202010_55_Meeks_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,55_Meeks_Creek,1979.62,24562307.0,1240.758680958972,17251322.0,871.4461361271356,916.9,463.1696992352068,749.8,378.75955991553934,414.4,209.33310433315486,0.249,535.4,0.27045594609066387,0.33340000000000003,138.16096000000002,69.79165698467384
lt_202010_55_Meeks_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,55_Meeks_Creek,1979.62,21459058.0,1083.9988482638082,14480693.0,731.4885179984037,1790.6,904.5170285206252,595.6,300.865822733656,360.5,182.10565664117357,0.151,3143.1,1.5877289580828644,0.3069,110.63745,55.888226023176166
lt_202010_55_Meeks_Creek_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,55_Meeks_Creek,1979.62,24562307.0,1240.758680958972,17278723.0,872.8302906618442,1036.4,523.5348198139037,751.5,379.6183105848597,416.6,210.44442872874592,0.233,538.5,0.2720219031935422,0.3347,139.43602,70.43575029551127
lt_202010_55_Meeks_Creek_Thinn85,Thinn85,55_Meeks_Creek,1979.62,24562307.0,1240.758680958972,16985247.0,858.0054252836403,292.0,147.50305614208787,739.2,373.40499691860055,393.0,198.52294884876898,0.381,510.9,0.25807983350339964,0.3258,128.0394,64.67877673492893
lt_202010_55_Meeks_Creek_Thinn93,Thinn93,55_Meeks_Creek,1979.62,24562307.0,1240.758680958972,16981933.0,857.838019417868,287.2,145.07834836988917,739.0,373.3039674280923,392.7,198.37140461300655,0.383,518.6,0.2619694688879684,0.3258,127.94165999999998,64.62940362291752
lt_202010_55_Meeks_Creek_Thinn96,Thinn96,55_Meeks_Creek,1979.62,24562307.0,1240.758680958972,16980124.0,857.7466382437034,285.8,144.3711419363312,739.0,373.3039674280923,392.5,198.27037512249828,0.383,521.0,0.26318182277406776,0.3258,127.8765,64.59648821490994
lt_202010_56_General_Creek_CurCond,CurCond,56_General_Creek,1820.48,23141244.0,1271.1616716470382,15204363.0,835.1842920548427,53.4,29.332923185094042,388.5,213.4052557567235,268.6,147.54350500966777,0.608,349.0,0.1917076814905959,0.25680000000000003,68.97648000000001,37.88917208648269
lt_202010_56_General_Creek_HighSev,HighSev,56_General_Creek,1820.48,23141244.0,1271.1616716470382,17519232.0,962.3413605203024,13613.8,7478.137634030585,468.7,257.4595711021269,781.3,429.172525927228,0.055,928.1,0.5098105994023554,0.47950000000000004,374.63335,205.78822618210583
lt_202010_56_General_Creek_LowSev,LowSev,56_General_Creek,1820.48,23141244.0,1271.1616716470382,16144316.0,886.8164440147654,517.6,284.32061873791525,412.9,226.80831429073652,309.0,169.73545438565654,0.332,397.5,0.21834900685533484,0.27080000000000004,83.67720000000001,45.9643610476358
lt_202010_56_General_Creek_ModSev,ModSev,56_General_Creek,1820.48,23141244.0,1271.1616716470382,16862646.0,926.274718755493,2945.2,1617.8150817366848,437.7,240.4310950957989,409.1,224.72095271576725,0.121,513.9,0.28228818773070835,0.35090000000000005,143.55319000000003,78.85458230796276
lt_202010_56_General_Creek_PrescFire,PrescFire,56_General_Creek,1820.48,23141244.0,1271.1616716470382,15699839.0,862.40107004746,249.6,137.1066971348216,400.8,220.16171559149234,287.8,158.09017402003866,0.442,372.2,0.2044515732114607,0.2666,76.72748,42.14684039374231
lt_202010_56_General_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,56_General_Creek,1820.48,23141244.0,1271.1616716470382,16413558.0,901.6060599402356,1788.0,982.1585515907892,419.7,230.5435928985762,364.2,200.05712779047283,0.165,463.5,0.25460318157848477,0.3278,119.38475999999999,65.57872648971698
lt_202010_56_General_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,56_General_Creek,1820.48,26428637.0,1451.7400355950078,19440717.0,1067.8896225171384,3640.0,1999.4726665494813,483.0,265.3146422921427,419.5,230.4337317630515,0.102,2424.4,1.3317366848303744,0.2867,120.27065,66.06535089646687
lt_202010_56_General_Creek_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,56_General_Creek,1820.48,23141244.0,1271.1616716470382,16397305.0,900.7132734223941,1285.7,706.2423097205133,416.8,228.9506064334681,345.5,189.7851116189137,0.203,439.9,0.24163956758657057,0.31,107.105,58.833384601863244
lt_202010_56_General_Creek_Thinn85,Thinn85,56_General_Creek,1820.48,23141244.0,1271.1616716470382,16068479.0,882.6506745473721,87.6,48.11917735981719,413.6,227.19282826507293,293.2,161.0564246792055,0.585,379.6,0.2085164352258745,0.2555,74.9126,41.14991650553699
lt_202010_56_General_Creek_Thinn93,Thinn93,56_General_Creek,1820.48,23141244.0,1271.1616716470382,16065137.0,882.4670965899104,79.3,43.55994023554227,413.6,227.19282826507293,291.7,160.23246616277027,0.592,381.6,0.20961504658112148,0.2552,74.44183999999998,40.89132536473896
lt_202010_56_General_Creek_Thinn96,Thinn96,56_General_Creek,1820.48,23141244.0,1271.1616716470382,16063403.0,882.3718469854105,77.3,42.461328880295305,413.6,227.19282826507293,291.8,160.2873967305326,0.594,388.8,0.21357004746001054,0.2552,74.46736,40.90534364563192
lt_202010_57_McKinney_Creek_CurCond,CurCond,57_McKinney_Creek,1308.3,16192154.0,1237.6483986853168,11015121.0,841.9415271726668,21.4,16.357104639608654,296.5,226.62997783383017,299.4,228.84659481770237,0.942,382.3,0.2922112665290836,0.196,58.6824,44.853932584269664
lt_202010_57_McKinney_Creek_HighSev,HighSev,57_McKinney_Creek,1308.3,16192154.0,1237.6483986853168,12555081.0,959.6484751203852,10533.9,8051.593671176336,344.9,263.6245509439731,3885.8,2970.11388825193,0.357,4386.1,3.35251853550409,0.2589,1006.0336200000002,768.9624856684247
lt_202010_57_McKinney_Creek_LowSev,LowSev,57_McKinney_Creek,1308.3,16192154.0,1237.6483986853168,11582172.0,885.2841091492777,378.2,289.0774287242987,309.7,236.71940686386915,443.2,338.76022319039976,0.644,1668.9,1.2756248566842467,0.2097,92.93903999999999,71.03801880302683
lt_202010_57_McKinney_Creek_ModSev,ModSev,57_McKinney_Creek,1308.3,16192154.0,1237.6483986853168,12097699.0,924.6884506611633,2308.1,1764.1978139570435,327.2,250.09554383551173,1178.7,900.9401513414355,0.447,22452961.1,17161.93617671788,0.23710000000000003,279.46977000000004,213.61290988305436
lt_202010_57_McKinney_Creek_PrescFire,PrescFire,57_McKinney_Creek,1308.3,16192154.0,1237.6483986853168,11289483.0,862.9124054116029,190.3,145.455935183062,301.9,230.757471527937,370.1,282.8861881831384,0.752,466.8,0.3567988993350149,0.20350000000000001,75.31535000000001,57.567339295268674
lt_202010_57_McKinney_Creek_SimFire.fccsFuels_obs_cli,SimFire.fccsFuels_obs_cli,57_McKinney_Creek,1308.3,16192154.0,1237.6483986853168,11793518.0,901.4383551173278,601.2,459.52763127723,312.7,239.01245891615073,659.7,504.24214629672093,0.722,4555741.7,3482.1842849499353,0.1887,124.48539000000001,95.15049300619125
lt_202010_57_McKinney_Creek_SimFire.landisFuels_fut_cli_A2,SimFire.landisFuels_fut_cli_A2,57_McKinney_Creek,1308.3,21731679.0,1661.062371015822,16637065.0,1271.6552014064052,3150.9,2408.3925705113506,435.8,333.1040281281052,2596.1,1984.3308109760758,0.724,2935.3,2.243598563020714,0.19080000000000003,495.33588000000003,378.6103187342353
lt_202010_57_McKinney_Creek_SimFire.landisFuels_obs_cli,SimFire.landisFuels_obs_cli,57_McKinney_Creek,1308.3,16192154.0,1237.6483986853168,11817571.0,903.2768478177788,714.3,545.9756936482459,313.5,239.62393946342584,721.3,551.3261484369028,0.702,4376468.7,3345.1568447603763,0.19430000000000003,140.14859,107.12267064129024
lt_202010_57_McKinney_Creek_Thinn85,Thinn85,57_McKinney_Creek,1308.3,16192154.0,1237.6483986853168,11562714.0,883.7968355881678,54.5,41.657112283115495,313.0,239.2417641213789,329.9,252.15929068256517,0.898,426.6,0.3260720018344417,0.19830000000000003,65.41917000000001,50.003187342352675
lt_202010_57_McKinney_Creek_Thinn93,Thinn93,57_McKinney_Creek,1308.3,16192154.0,1237.6483986853168,11557892.0,883.4282656882978,45.7,34.93082626308951,312.9,239.1653290529695,328.3,250.93632958801498,0.915,421.7,0.3223266834823817,0.19730000000000003,64.77359000000001,49.50973782771537
lt_202010_57_McKinney_Creek_Thinn96,Thinn96,57_McKinney_Creek,1308.3,16192154.0,1237.6483986853168,11555055.0,883.2114193992204,43.0,32.86707941603608,312.9,239.1653290529695,327.4,250.24841397233052,0.92,419.7,0.32079798211419397,0.19730000000000003,64.59602000000001,49.37401207674082
lt_202010_5_Dollar_Creek_CurCond,CurCond,5_Dollar_Creek,262.6,2537291.0,966.2189642041127,1130932.0,430.66717440974867,0.0,0.0,13.2,50.26656511805026,13.3,50.64737242955064,1.003,20.2,0.07692307692307691,0.19180000000000003,2.5509400000000007,9.714166031987816
lt_202010_5_Dollar_Creek_HighSev,HighSev,5_Dollar_Creek,262.6,2537291.0,966.2189642041127,1829184.0,696.5666412795126,147.7,562.4523990860624,21.9,83.39680121858339,125.0,476.00913937547597,0.737,145.9,0.5555978674790556,0.2222,27.775000000000002,105.76923076923077
