Date,Streamflow (mm)
07/08/2015,0.44683653
07/09/2015,0.45859538
07/10/2015,0.51347005
07/11/2015,0.47427386
07/12/2015,0.45467577
07/13/2015,0.44291691
07/14/2015,0.43899729
07/15/2015,0.42331882
07/16/2015,0.40764034
07/17/2015,0.40372072
07/18/2015,0.39980110
07/19/2015,0.39117794
07/20/2015,0.38765029
07/21/2015,0.38529852
07/22/2015,0.38137890
07/23/2015,0.37785124
07/24/2015,0.37393162
07/25/2015,0.36021296
07/26/2015,0.36374061
07/27/2015,0.36021296
07/28/2015,0.35041391
07/29/2015,0.33943898
07/30/2015,0.31788107
07/31/2015,0.31121772
08/01/2015,0.30455437
08/02/2015,0.30298652
08/03/2015,0.31670519
08/04/2015,0.31670519
08/05/2015,0.29671513
08/06/2015,0.29240355
08/07/2015,0.29161963
08/08/2015,0.29005178
08/09/2015,0.28965982
08/10/2015,0.28887590
08/11/2015,0.28652412
08/12/2015,0.28103666
08/13/2015,0.27672508
08/14/2015,0.27946881
08/15/2015,0.28221254
08/16/2015,0.27476527
08/17/2015,0.27084565
08/18/2015,0.26575015
08/19/2015,0.26026268
08/20/2015,0.25477521
08/21/2015,0.25595110
08/22/2015,0.25438325
08/23/2015,0.24850382
08/24/2015,0.24615205
08/25/2015,0.24536813
08/26/2015,0.24419224
08/27/2015,0.24184047
08/28/2015,0.24223243
08/29/2015,0.30181064
08/30/2015,0.35472549
08/31/2015,0.39980110
09/01/2015,0.30769007
09/02/2015,0.31827304
09/03/2015,0.43899729
09/04/2015,0.33983094
09/05/2015,0.45859538
09/06/2015,0.35394157
09/07/2015,0.31278557
09/08/2015,0.29593121
09/09/2015,0.28574020
09/10/2015,0.28299647
09/11/2015,0.27319742
09/12/2015,0.27319742
09/13/2015,0.27280546
09/14/2015,0.27006173
09/15/2015,0.26143857
09/16/2015,0.26849388
09/17/2015,0.96030657
09/18/2015,0.88975344
09/19/2015,0.43115805
09/20/2015,0.36138884
09/21/2015,0.33355955
09/22/2015,0.31905696
09/23/2015,0.29945887
09/24/2015,0.29671513
09/25/2015,0.28574020
09/26/2015,0.28574020
09/27/2015,0.28574020
09/28/2015,0.28417235
09/29/2015,0.27319742
09/30/2015,0.27319742
10/01/2015,0.27319742
10/02/2015,0.26927780
10/03/2015,0.27006173
10/04/2015,0.26457426
10/05/2015,0.26143857
10/06/2015,0.26143857
10/07/2015,0.25751895
10/08/2015,0.25320737
10/09/2015,0.25007167
10/10/2015,0.26143857
10/11/2015,0.36609238
10/12/2015,0.30024279
10/13/2015,0.27750900
10/14/2015,0.27319742
10/15/2015,0.26575015
10/16/2015,0.26143857
10/17/2015,0.26614211
10/18/2015,0.28260451
10/19/2015,0.29553925
10/20/2015,0.28613216
10/21/2015,0.28574020
10/22/2015,0.27554919
10/23/2015,0.27319742
10/24/2015,0.26653407
10/25/2015,0.37706732
10/26/2015,0.55658585
10/27/2015,0.36178080
10/28/2015,0.39980110
10/29/2015,0.48995233
10/30/2015,0.59970166
10/31/2015,1.48945509
11/01/2015,3.95881486
11/02/2015,2.39488701
11/03/2015,1.38362539
11/04/2015,1.00734200
11/05/2015,0.79960221
11/06/2015,0.69769212
11/07/2015,0.64281746
11/08/2015,1.71287336
11/09/2015,1.97548781
11/10/2015,1.37578615
11/11/2015,1.26211721
11/12/2015,1.17588560
11/13/2015,1.73639107
11/14/2015,1.88925620
11/15/2015,1.63840060
11/16/2015,1.64623984
11/17/2015,10.70055897
11/18/2015,13.44429203
11/19/2015,18.97095436
11/20/2015,11.32769795
11/21/2015,6.42817462
11/22/2015,4.46836528
11/23/2015,3.50805871
11/24/2015,3.44926443
11/25/2015,2.87700010
11/26/2015,2.47719900
11/27/2015,2.18322760
11/28/2015,1.97548781
11/29/2015,1.80302459
11/30/2015,1.67759679
12/01/2015,1.56392785
12/02/2015,2.81428620
12/03/2015,2.84564315
12/04/2015,3.63740612
12/05/2015,3.54333528
12/06/2015,4.70354240
12/07/2015,31.70971503
12/08/2015,24.41922431
12/09/2015,21.91066836
12/10/2015,19.59809334
12/11/2015,16.30561366
12/12/2015,21.12674462
12/13/2015,25.86948321
12/14/2015,15.44329755
12/15/2015,10.97493227
12/16/2015,8.70155344
12/17/2015,24.10565481
12/18/2015,38.09869346
12/19/2015,21.32272556
12/20/2015,14.46339289
12/21/2015,16.10963273
12/22/2015,17.01114502
12/23/2015,12.66036830
12/24/2015,9.83824286
12/25/2015,7.72164878
12/26/2015,6.34978224
12/27/2015,5.60505470
12/28/2015,5.09550427
12/29/2015,4.58595384
12/30/2015,4.15479579
12/31/2015,3.80203011
01/01/2016,3.57469223
01/02/2016,3.39047015
01/03/2016,3.22976578
01/04/2016,3.09257913
01/05/2016,3.15529303
01/06/2016,3.13961455
01/07/2016,3.13177532
01/08/2016,3.07690065
01/09/2016,3.06122218
01/10/2016,3.02594561
01/11/2016,3.13177532
01/12/2016,4.46836528
01/13/2016,7.29049072
01/14/2016,8.30959158
01/15/2016,7.29049072
01/16/2016,9.99502761
01/17/2016,14.42419670
01/18/2016,15.56088612
01/19/2016,15.99204417
01/20/2016,16.65837934
01/21/2016,13.48348822
01/22/2016,12.62117211
01/23/2016,12.26840643
01/24/2016,11.40609033
01/25/2016,9.83824286
01/26/2016,8.62316107
01/27/2016,8.46637632
01/28/2016,12.42519118
01/29/2016,16.22722129
01/30/2016,14.54178526
01/31/2016,11.36689414
02/01/2016,9.13271150
02/02/2016,7.48647166
02/03/2016,6.62415555
02/04/2016,7.80004115
02/05/2016,7.80004115
02/06/2016,7.91762971
02/07/2016,7.76084496
02/08/2016,8.15280683
02/09/2016,8.70155344
02/10/2016,8.30959158
02/11/2016,7.83923734
02/12/2016,7.83923734
02/13/2016,7.91762971
02/14/2016,13.75786153
02/15/2016,14.54178526
02/16/2016,11.28850177
02/17/2016,9.56386955
02/18/2016,9.75985049
02/19/2016,10.30859710
02/20/2016,8.66235726
02/21/2016,7.52566784
02/22/2016,6.62415555
02/23/2016,5.84023182
02/24/2016,5.29148520
02/25/2016,4.86032715
02/26/2016,4.70354240
02/27/2016,6.50656699
02/28/2016,6.23219368
02/29/2016,5.80103563
03/01/2016,6.34978224
03/02/2016,6.70254792
03/03/2016,7.17290216
03/04/2016,6.46737080
03/05/2016,6.19299750
03/06/2016,7.32968691
03/07/2016,6.34978224
03/08/2016,5.72264326
03/09/2016,6.31058606
03/10/2016,8.42718014
03/11/2016,7.91762971
03/12/2016,7.95682590
03/13/2016,9.95583142
03/14/2016,13.16991873
03/15/2016,12.26840643
03/16/2016,12.15081787
03/17/2016,11.87644457
03/18/2016,10.07341998
03/19/2016,9.17190768
03/20/2016,9.60306574
03/21/2016,9.83824286
03/22/2016,9.60306574
03/23/2016,8.81914200
03/24/2016,10.03422379
03/25/2016,9.25030006
03/26/2016,8.07441446
03/27/2016,8.50557251
03/28/2016,7.83923734
03/29/2016,6.97692123
03/30/2016,6.23219368
03/31/2016,5.76183944
04/01/2016,5.60505470
04/02/2016,5.72264326
04/03/2016,5.60505470
04/04/2016,5.84023182
04/05/2016,5.25228902
04/06/2016,4.78193478
04/07/2016,4.97791571
04/08/2016,5.05630808
04/09/2016,4.86032715
04/10/2016,4.35077672
04/11/2016,3.84514591
04/12/2016,3.58645108
04/13/2016,3.56293337
04/14/2016,4.50756147
04/15/2016,5.29148520
04/16/2016,4.78193478
04/17/2016,4.58595384
04/18/2016,4.46836528
04/19/2016,4.27238435
04/20/2016,4.19399198
04/21/2016,3.99801104
04/22/2016,3.60604918
04/23/2016,3.44142519
04/24/2016,4.89952334
04/25/2016,4.62515003
04/26/2016,4.11559960
04/27/2016,3.72755735
04/28/2016,3.39830939
04/29/2016,3.18273036
04/30/2016,3.00634752
05/01/2016,2.81820582
05/02/2016,2.69277803
05/03/2016,2.57126985
05/04/2016,2.59086794
05/05/2016,2.39096739
05/06/2016,2.24594150
05/07/2016,2.14011179
05/08/2016,2.02252323
05/09/2016,1.94805048
05/10/2016,1.84614039
05/11/2016,1.75598916
05/12/2016,1.68935565
05/13/2016,1.61880251
05/14/2016,1.57568670
05/15/2016,1.61880251
05/16/2016,1.60312404
05/17/2016,1.50905319
05/18/2016,1.43850005
05/19/2016,1.50121395
05/20/2016,1.59528480
05/21/2016,1.74814993
05/22/2016,1.78342649
05/23/2016,2.02644285
05/24/2016,1.83438154
05/25/2016,1.70503412
05/26/2016,1.60312404
05/27/2016,1.51689242
05/28/2016,1.44633929
05/29/2016,1.37970577
05/30/2016,1.32091149
05/31/2016,1.27387607
06/01/2016,1.21508179
06/02/2016,1.18764446
06/03/2016,1.16412674
06/04/2016,1.12885018
06/05/2016,1.07005590
06/06/2016,1.03085971
06/07/2016,0.99950276
06/08/2016,0.96814581
06/09/2016,0.94854772
06/10/2016,1.00734200
06/11/2016,1.04261857
06/12/2016,0.93678886
06/13/2016,0.89759268
06/14/2016,1.14844827
06/15/2016,1.12885018
06/16/2016,1.05437742
06/17/2016,0.99558314
06/18/2016,1.00342238
06/19/2016,0.95638696
06/20/2016,0.90151229
06/21/2016,0.85447687
06/22/2016,0.81920030
06/23/2016,0.79960221
06/24/2016,0.82311992
06/25/2016,0.78784335
06/26/2016,0.76040602
06/27/2016,0.72512945
06/28/2016,0.70553136
06/29/2016,0.68201365
06/30/2016,0.66633517
07/01/2016,0.65457632
07/02/2016,0.63889784
07/03/2016,0.62321937
07/04/2016,0.61146051
07/05/2016,0.59970166
07/06/2016,0.58402318
07/07/2016,0.57618394
07/08/2016,0.70945098
07/09/2016,1.17980522
07/10/2016,1.08573437
07/11/2016,1.17588560
07/12/2016,0.95246734
07/13/2016,0.84271801
07/14/2016,0.78000412
07/15/2016,0.72512945
07/16/2016,0.69769212
07/17/2016,0.67025479
07/18/2016,0.65065670
07/19/2016,0.63889784
07/20/2016,0.61929975
07/21/2016,0.59970166
07/22/2016,0.58010356
07/23/2016,0.56834471
07/24/2016,0.56050547
07/25/2016,0.54482699
07/26/2016,0.52914852
07/27/2016,0.51738966
07/28/2016,0.50563081
07/29/2016,0.48995233
07/30/2016,0.47819348
07/31/2016,0.47035424
08/01/2016,0.45467577
08/02/2016,0.45075615
08/03/2016,0.44291691
08/04/2016,0.43507767
08/05/2016,0.42723843
08/06/2016,0.41939920
08/07/2016,0.41547958
08/08/2016,0.41547958
08/09/2016,0.41939920
08/10/2016,0.41155996
08/11/2016,0.40372072
08/12/2016,0.39588149
08/13/2016,0.39588149
08/14/2016,0.38961010
08/15/2016,0.38373067
08/16/2016,0.37941909
08/17/2016,0.37589143
08/18/2016,0.37197181
08/19/2016,0.36178080
08/20/2016,0.35002195
08/21/2016,0.34767018
08/22/2016,0.34649429
08/23/2016,0.34531840
08/24/2016,0.34100682
08/25/2016,0.33159974
08/26/2016,0.32768012
08/27/2016,0.32454443
08/28/2016,0.32454443
08/29/2016,0.32258462
08/30/2016,0.32297658
08/31/2016,0.32650424
09/01/2016,0.32415246
09/02/2016,0.37745928
09/03/2016,0.37628339
09/04/2016,0.34806214
09/05/2016,0.33434347
09/06/2016,0.34610233
09/07/2016,0.40372072
09/08/2016,0.35982099
09/09/2016,0.33473543
09/10/2016,0.32219265
09/11/2016,0.31944892
09/12/2016,0.31513734
09/13/2016,0.31239361
09/14/2016,0.31121772
09/15/2016,0.31474538
09/16/2016,0.31474538
09/17/2016,0.31356949
09/18/2016,0.43899729
09/19/2016,0.40372072
09/20/2016,0.34845410
09/21/2016,0.56442509
09/22/2016,0.68593327
09/23/2016,0.43115805
09/24/2016,0.41547958
09/25/2016,0.37471554
09/26/2016,0.35041391
09/27/2016,0.32493639
09/28/2016,0.32140873
09/29/2016,0.31396146
09/30/2016,0.31082576
10/01/2016,0.33042385
10/02/2016,0.34845410
10/03/2016,0.34727821
10/04/2016,0.68593327
10/05/2016,1.91669353
10/06/2016,1.65799870
10/07/2016,1.62272213
10/08/2016,1.40322348
10/09/2016,0.89759268
10/10/2016,1.19940331
10/11/2016,1.12101094
10/12/2016,0.85839649
10/13/2016,1.44241967
10/14/2016,6.07540894
10/15/2016,6.62415555
10/16/2016,7.76084496
10/17/2016,9.09351531
10/18/2016,14.18901958
10/19/2016,9.32869243
10/20/2016,9.48547718
10/21/2016,12.73876067
10/22/2016,9.91663523
10/23/2016,7.01611742
10/24/2016,5.36987758
10/25/2016,4.46836528
10/26/2016,4.46836528
10/27/2016,5.84023182
10/28/2016,6.03621275
10/29/2016,5.05630808
10/30/2016,4.35077672
10/31/2016,4.23318816
11/01/2016,3.71187888
11/02/2016,3.28072083
11/03/2016,2.94363362
11/04/2016,2.66142108
11/05/2016,2.44976167
11/06/2016,2.72021536
11/07/2016,2.35177120
11/08/2016,2.16362951
11/09/2016,2.01076438
11/10/2016,1.89317582
11/11/2016,1.78342649
11/12/2016,1.72463221
11/13/2016,1.64232022
11/14/2016,3.03770447
11/15/2016,7.09450979
11/16/2016,7.17290216
11/17/2016,5.99701656
11/18/2016,4.97791571
11/19/2016,4.31158054
11/20/2016,4.19399198
11/21/2016,5.13470046
11/22/2016,5.21309283
11/23/2016,6.42817462
11/24/2016,6.34978224
11/25/2016,6.38897843
11/26/2016,6.23219368
11/27/2016,5.99701656
11/28/2016,8.42718014
11/29/2016,8.50557251
11/30/2016,7.76084496
12/01/2016,6.97692123
12/02/2016,6.03621275
12/03/2016,5.52666232
12/04/2016,6.54576318
12/05/2016,6.62415555
12/06/2016,5.84023182
12/07/2016,4.93871952
12/08/2016,4.82113096
12/09/2016,9.25030006
12/10/2016,13.91464627
12/11/2016,12.66036830
12/12/2016,10.85734371
12/13/2016,8.38798395
12/14/2016,7.29049072
12/15/2016,8.27039539
12/16/2016,7.25129454
12/17/2016,6.03621275
12/18/2016,5.13470046
12/19/2016,4.62515003
12/20/2016,18.42220774
12/21/2016,15.24731662
12/22/2016,10.62216659
12/23/2016,9.09351531
12/24/2016,7.64325640
12/25/2016,6.50656699
12/26/2016,5.60505470
12/27/2016,6.19299750
12/28/2016,6.23219368
12/29/2016,5.48746614
12/30/2016,4.93871952
12/31/2016,4.42916910
01/01/2017,4.19399198
01/02/2017,3.82162820
01/03/2017,3.44926443
01/04/2017,3.19840883
01/05/2017,2.98282981
01/06/2017,2.86524125
01/07/2017,2.86132163
01/08/2017,3.91569905
01/09/2017,6.31058606
01/10/2017,5.84023182
01/11/2017,6.38897843
01/12/2017,5.80103563
01/13/2017,5.01711190
01/14/2017,4.42916910
01/15/2017,4.03720723
01/16/2017,3.72755735
01/17/2017,3.72755735
01/18/2017,7.76084496
01/19/2017,10.42618566
01/20/2017,9.25030006
01/21/2017,8.07441446
01/22/2017,7.80004115
01/23/2017,6.93772504
01/24/2017,5.95782038
01/25/2017,5.21309283
01/26/2017,4.62515003
01/27/2017,4.19399198
01/28/2017,3.86866363
01/29/2017,3.70795926
01/30/2017,3.60604918
01/31/2017,3.79027125
02/01/2017,4.03720723
02/02/2017,3.88434210
02/03/2017,3.89218134
02/04/2017,9.36788862
02/05/2017,19.24532766
02/06/2017,14.81615857
02/07/2017,11.21010939
02/08/2017,13.28750729
02/09/2017,27.39813449
02/10/2017,27.82929255
02/11/2017,18.34381537
02/12/2017,12.62117211
02/13/2017,9.40708481
02/14/2017,7.60406022
02/15/2017,7.64325640
02/16/2017,13.56188059
02/17/2017,15.12972806
02/18/2017,12.07242550
02/19/2017,10.23020473
02/20/2017,9.79904667
02/21/2017,12.46438737
02/22/2017,12.03322931
02/23/2017,9.17190768
02/24/2017,7.36888310
02/25/2017,6.27138987
02/26/2017,5.60505470
02/27/2017,5.01711190
02/28/2017,4.70354240
03/01/2017,4.46836528
03/02/2017,4.23318816
03/03/2017,4.38997291
03/04/2017,5.80103563
03/05/2017,5.40907376
03/06/2017,4.89952334
03/07/2017,5.13470046
03/08/2017,20.18603614
03/09/2017,43.50776722
03/10/2017,35.74692226
03/11/2017,22.73378828
03/12/2017,18.30461918
03/13/2017,15.75686705
03/14/2017,19.44130860
03/15/2017,18.97095436
03/16/2017,22.57700353
03/17/2017,16.50159460
03/18/2017,17.79506876
03/19/2017,18.14783444
03/20/2017,13.67946915
03/21/2017,12.19001406
03/22/2017,11.52367889
03/23/2017,9.99502761
03/24/2017,13.71866534
03/25/2017,15.05133569
03/26/2017,14.42419670
03/27/2017,18.61818868
03/28/2017,14.73776619
03/29/2017,16.57998697
03/30/2017,20.46040945
03/31/2017,14.89455094
04/01/2017,11.60207126
04/02/2017,9.64226193
04/03/2017,7.99602208
04/04/2017,6.89852886
04/05/2017,6.23219368
04/06/2017,6.31058606
04/07/2017,6.38897843
04/08/2017,5.87942800
04/09/2017,5.33068139
04/10/2017,5.01711190
04/11/2017,4.66434622
04/12/2017,4.86032715
04/13/2017,5.09550427
04/14/2017,5.33068139
04/15/2017,5.33068139
04/16/2017,5.21309283
04/17/2017,5.40907376
04/18/2017,8.11361064
04/19/2017,8.66235726
04/20/2017,9.64226193
04/21/2017,8.89753438
04/22/2017,8.11361064
04/23/2017,8.11361064
04/24/2017,12.97393779
04/25/2017,17.32471452
04/26/2017,19.67648572
04/27/2017,18.30461918
04/28/2017,14.46339289
04/29/2017,11.28850177
04/30/2017,9.75985049
05/01/2017,8.42718014
05/02/2017,7.40807928
05/03/2017,7.87843352
05/04/2017,9.83824286
05/05/2017,10.81814753
05/06/2017,8.07441446
05/07/2017,6.42817462
05/08/2017,5.60505470
05/09/2017,5.29148520
05/10/2017,5.33068139
05/11/2017,5.60505470
05/12/2017,5.72264326
05/13/2017,5.64425088
05/14/2017,5.56585851
05/15/2017,5.25228902
05/16/2017,9.99502761
05/17/2017,9.91663523
05/18/2017,8.19200302
05/19/2017,7.21209835
05/20/2017,6.74174411
05/21/2017,6.50656699
05/22/2017,6.58495936
05/23/2017,6.62415555
05/24/2017,5.84023182
05/25/2017,4.93871952
05/26/2017,4.46836528
05/27/2017,4.27238435
05/28/2017,4.19399198
05/29/2017,4.11559960
05/30/2017,3.85298515
05/31/2017,3.39438977
06/01/2017,3.22976578
06/02/2017,2.97891019
06/03/2017,2.78292925
06/04/2017,2.57518947
06/05/2017,2.36353006
06/06/2017,2.24594150
06/07/2017,2.16754912
06/08/2017,2.46544014
06/09/2017,2.30081616
06/10/2017,2.55167175
06/11/2017,2.40664586
06/12/2017,2.17146874
06/13/2017,2.12051370
06/14/2017,1.99508590
06/15/2017,2.18322760
06/16/2017,2.27729845
06/17/2017,2.06171942
06/18/2017,1.91669353
06/19/2017,1.81086382
06/20/2017,1.69327526
06/21/2017,1.59528480
06/22/2017,1.52081204
06/23/2017,1.45025891
06/24/2017,1.38362539
06/25/2017,1.32483111
06/26/2017,1.28955454
06/27/2017,1.25035836
06/28/2017,1.21900141
06/29/2017,1.17980522
06/30/2017,1.14060903
07/01/2017,1.11709132
07/02/2017,1.08573437
07/03/2017,1.05045780
07/04/2017,1.02302047
07/05/2017,0.99166352
07/06/2017,0.96422619
07/07/2017,0.94070848
07/08/2017,0.91719077
07/09/2017,0.89367306
07/10/2017,0.87799458
07/11/2017,0.85447687
07/12/2017,0.83487878
07/13/2017,0.81528068
07/14/2017,0.80744145
07/15/2017,0.78392373
07/16/2017,0.77216488
07/17/2017,0.75256678
07/18/2017,0.74080793
07/19/2017,0.72512945
07/20/2017,0.71729022
07/21/2017,0.70161174
07/22/2017,0.68201365
07/23/2017,0.67809403
07/24/2017,0.66633517
07/25/2017,0.64673708
07/26/2017,0.63105861
07/27/2017,0.61929975
07/28/2017,0.61146051
07/29/2017,0.59970166
07/30/2017,0.58402318
07/31/2017,0.57226433
08/01/2017,0.56050547
08/02/2017,0.54874661
08/03/2017,0.53306814
08/04/2017,0.51738966
08/05/2017,0.51347005
08/06/2017,0.50563081
08/07/2017,0.50563081
08/08/2017,0.49387195
08/09/2017,0.48603271
08/10/2017,0.48603271
08/11/2017,0.48211310
08/12/2017,0.47427386
08/13/2017,0.47427386
08/14/2017,0.47819348
08/15/2017,0.46643462
08/16/2017,0.45859538
08/17/2017,0.44683653
08/18/2017,0.43899729
08/19/2017,0.43507767
08/20/2017,0.43115805
08/21/2017,0.42723843
08/22/2017,0.42331882
08/23/2017,0.42331882
08/24/2017,0.41547958
08/25/2017,0.41155996
08/26/2017,0.40764034
08/27/2017,0.39980110
08/28/2017,0.39196187
08/29/2017,0.38961010
08/30/2017,0.38608244
08/31/2017,0.37824320
09/01/2017,0.37863516
09/02/2017,0.37393162
09/03/2017,0.37001200
09/04/2017,0.36295669
09/05/2017,0.36178080
09/06/2017,0.36256473
09/07/2017,0.42331882
09/08/2017,0.42331882
09/09/2017,0.39588149
09/10/2017,0.38137890
09/11/2017,0.36805219
09/12/2017,0.35864511
09/13/2017,0.35511745
09/14/2017,0.34727821
09/15/2017,0.34727821
09/16/2017,0.34492644
09/17/2017,0.35198176
09/18/2017,0.76040602
09/19/2017,3.36303282
09/20/2017,5.40907376
09/21/2017,3.17489112
09/22/2017,1.67367717
09/23/2017,1.19940331
09/24/2017,0.96422619
09/25/2017,0.83095916
09/26/2017,0.75648640
09/27/2017,0.68593327
09/28/2017,0.63889784
09/29/2017,0.60362127
09/30/2017,0.59186242
10/01/2017,0.63497822
10/02/2017,0.60754089
10/03/2017,0.56050547
10/04/2017,0.54090738
10/05/2017,0.52522890
10/06/2017,0.50563081
10/07/2017,0.50955043
10/08/2017,0.54482699
10/09/2017,0.51738966
10/10/2017,0.49779157
10/11/2017,0.60754089
10/12/2017,1.87357772
10/13/2017,4.42916910
10/14/2017,2.77509002
10/15/2017,1.95197010
10/16/2017,1.68151641
10/17/2017,1.51297281
10/18/2017,1.31307225
10/19/2017,1.61880251
10/20/2017,4.74273859
10/21/2017,16.85436028
10/22/2017,37.04039642
10/23/2017,15.32570899
10/24/2017,8.34878776
10/25/2017,5.80103563
10/26/2017,4.42916910
10/27/2017,3.54725490
10/28/2017,2.99066904
10/29/2017,2.58694832
10/30/2017,2.26945921
10/31/2017,2.03820171
11/01/2017,1.86965811
11/02/2017,2.24986112
11/03/2017,3.20624807
11/04/2017,2.51639519
11/05/2017,2.89267858
11/06/2017,3.25328350
11/07/2017,2.99458866
11/08/2017,2.83388430
11/09/2017,4.42916910
11/10/2017,6.97692123
11/11/2017,7.72164878
11/12/2017,6.31058606
11/13/2017,7.95682590
11/14/2017,7.95682590
11/15/2017,7.13370598
11/16/2017,8.27039539
11/17/2017,8.30959158
11/18/2017,7.09450979
11/19/2017,5.95782038
11/20/2017,19.67648572
11/21/2017,22.85137684
11/22/2017,16.18802510
11/23/2017,29.51472858
11/24/2017,23.87047769
11/25/2017,14.42419670
11/26/2017,11.09252083
11/27/2017,9.40708481
11/28/2017,7.91762971
11/29/2017,6.97692123
11/30/2017,6.11460512
12/01/2017,5.44826995
12/02/2017,4.93871952
12/03/2017,4.70354240
12/04/2017,4.27238435
12/05/2017,3.91177943
12/06/2017,3.59429032
12/07/2017,3.30815816
12/08/2017,3.08865951
12/09/2017,2.89659820
12/10/2017,2.71237612
12/11/2017,2.55559137
12/12/2017,2.40664586
12/13/2017,2.27729845
12/14/2017,2.15579027
12/15/2017,2.08131751
12/16/2017,2.01076438
12/17/2017,1.90885429
12/18/2017,1.84614039
12/19/2017,2.09699599
12/20/2017,2.29689654
12/21/2017,2.09699599
12/22/2017,1.99116628
12/23/2017,2.06955866
12/24/2017,2.15187065
12/25/2017,2.84564315
12/26/2017,2.76333116
12/27/2017,2.72021536
12/28/2017,2.96323171
12/29/2017,7.76084496
12/30/2017,12.54277974
12/31/2017,8.27039539
01/01/2018,6.23219368
01/02/2018,5.21309283
01/03/2018,4.62515003
01/04/2018,4.15479579
01/05/2018,3.82554782
01/06/2018,3.48454100
01/07/2018,3.16705188
01/08/2018,2.94363362
01/09/2018,3.30031892
01/10/2018,3.30031892
01/11/2018,9.56386955
01/12/2018,15.32570899
01/13/2018,9.75985049
01/14/2018,7.29049072
01/15/2018,5.91862419
01/16/2018,5.17389664
01/17/2018,4.46836528
01/18/2018,6.07540894
01/19/2018,6.15380131
01/20/2018,5.68344707
01/21/2018,5.76183944
01/22/2018,6.42817462
01/23/2018,6.85933267
01/24/2018,12.77795686
01/25/2018,12.97393779
01/26/2018,10.11261617
01/27/2018,15.16892425
01/28/2018,21.67549124
01/29/2018,16.22722129
01/30/2018,15.20812043
01/31/2018,11.75885601
02/01/2018,9.28949624
02/02/2018,9.09351531
02/03/2018,8.93673056
02/04/2018,8.15280683
02/05/2018,7.29049072
02/06/2018,6.19299750
02/07/2018,5.36987758
02/08/2018,4.86032715
02/09/2018,4.46836528
02/10/2018,3.99801104
02/11/2018,3.63348651
02/12/2018,3.30815816
02/13/2018,3.05730256
02/14/2018,2.98282981
02/15/2018,2.77900964
02/16/2018,2.71237612
02/17/2018,3.99801104
02/18/2018,5.64425088
02/19/2018,4.66434622
02/20/2018,4.03720723
02/21/2018,3.66876307
02/22/2018,3.38655053
02/23/2018,3.08473989
02/24/2018,3.07298104
02/25/2018,3.50805871
02/26/2018,3.64132574
02/27/2018,3.17097150
02/28/2018,3.01810637
03/01/2018,3.53157642
03/02/2018,3.58253146
03/03/2018,3.19840883
03/04/2018,2.88875896
03/05/2018,2.69669764
03/06/2018,2.64574260
03/07/2018,2.82604506
03/08/2018,4.38997291
03/09/2018,10.62216659
03/10/2018,8.77994582
03/11/2018,7.48647166
03/12/2018,7.68245259
03/13/2018,9.91663523
03/14/2018,11.05332465
03/15/2018,9.40708481
03/16/2018,7.91762971
03/17/2018,6.82013648
03/18/2018,6.07540894
03/19/2018,5.40907376
03/20/2018,4.89952334
03/21/2018,4.82113096
03/22/2018,5.99701656
03/23/2018,5.84023182
03/24/2018,5.36987758
03/25/2018,5.01711190
03/26/2018,4.66434622
03/27/2018,4.42916910
03/28/2018,4.58595384
03/29/2018,4.74273859
03/30/2018,4.89952334
03/31/2018,5.17389664
04/01/2018,5.33068139
04/02/2018,5.80103563
04/03/2018,5.17389664
04/04/2018,4.74273859
04/05/2018,5.72264326
04/06/2018,9.25030006
04/07/2018,13.16991873
04/08/2018,20.10764377
04/09/2018,15.71767086
04/10/2018,12.69956449
04/11/2018,11.32769795
04/12/2018,10.11261617
04/13/2018,9.99502761
04/14/2018,10.15181235
04/15/2018,10.34779329
04/16/2018,10.54377422
04/17/2018,10.23020473
04/18/2018,9.44628099
04/19/2018,8.30959158
04/20/2018,7.36888310
04/21/2018,6.89852886
04/22/2018,6.31058606
04/23/2018,5.84023182
04/24/2018,5.64425088
04/25/2018,5.99701656
04/26/2018,6.89852886
04/27/2018,7.05531360
04/28/2018,5.95782038
04/29/2018,5.48746614
04/30/2018,5.29148520
05/01/2018,4.66434622
05/02/2018,4.23318816
05/03/2018,4.15479579
05/04/2018,4.15479579
05/05/2018,3.99801104
05/06/2018,3.91961867
05/07/2018,3.69620040
05/08/2018,3.60604918
05/09/2018,3.50413909
05/10/2018,3.26112273
05/11/2018,2.98282981
05/12/2018,2.71629574
05/13/2018,2.56735023
05/14/2018,2.42624396
05/15/2018,2.30081616
05/16/2018,2.19890607
05/17/2018,2.05388018
05/18/2018,1.90885429
05/19/2018,1.78734611
05/20/2018,1.68935565
05/21/2018,1.61096327
05/22/2018,1.53649052
05/23/2018,1.47377662
05/24/2018,1.40322348
05/25/2018,1.37970577
05/26/2018,1.33658997
05/27/2018,1.28171530
05/28/2018,1.23076026
05/29/2018,1.19548369
05/30/2018,1.16412674
05/31/2018,1.14060903
06/01/2018,1.11317170
06/02/2018,1.06613628
06/03/2018,1.03085971
06/04/2018,0.99950276
06/05/2018,0.97206543
06/06/2018,0.94462810
06/07/2018,0.92111039
06/08/2018,0.92111039
06/09/2018,1.43066081
06/10/2018,1.56784747
06/11/2018,1.35226844
06/12/2018,1.14452865
06/13/2018,1.03869895
06/14/2018,0.97598505
06/15/2018,0.92894962
06/16/2018,0.91327115
